Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio,Lighting & Studio,9:00,10:00,#VALUE!,#VALUE!,tkp-ext-lighting-studio,0 9 * * *,tkp-tfm-lighting-studio,0 10 * * *,tkp-ext-lighting-studio-item,#VALUE!,tkp-tfm-lighting-studio-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player,Perangkat Elektronik Lainnya,13:00,14:00,#VALUE!,#VALUE!,tkp-ext-media-player,0 13 * * *,tkp-tfm-media-player,0 14 * * *,tkp-ext-media-player-item,#VALUE!,tkp-tfm-media-player-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/perangkat-elektronik-lainnya,Perangkat Keamanan,13:00,14:00,#VALUE!,#VALUE!,tkp-ext-perangkat-elektronik-lainnya,0 13 * * *,tkp-tfm-perangkat-elektronik-lainnya,0 14 * * *,tkp-ext-perangkat-elektronik-lainnya-item,#VALUE!,tkp-tfm-perangkat-elektronik-lainnya-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera,Tas & Case Kamera,0:35,1:35,#VALUE!,#VALUE!,tkp-ext-tas-case-kamera,35 0 * * *,tkp-tfm-tas-case-kamera,35 1 * * *,tkp-ext-tas-case-kamera-item,#VALUE!,tkp-tfm-tas-case-kamera-item,#VALUE!
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/video,Video,1:35,2:35,#VALUE!,#VALUE!,tkp-ext-video,35 1 * * *,tkp-tfm-video,35 2 * * *,tkp-ext-video-item,#VALUE!,tkp-tfm-video-item,#VALUE!
https://www.tokopedia.com/p/buku/arsitektur-desain,Arsitektur & Desain,1:45,2:45,#VALUE!,#VALUE!,tkp-ext-arsitektur-desain,45 1 * * *,tkp-tfm-arsitektur-desain,45 2 * * *,tkp-ext-arsitektur-desain-item,#VALUE!,tkp-tfm-arsitektur-desain-item,#VALUE!
https://www.tokopedia.com/p/buku/buku-hukum,Buku Hukum,3:30,4:30,#VALUE!,#VALUE!,tkp-ext-buku-hukum,30 3 * * *,tkp-tfm-buku-hukum,30 4 * * *,tkp-ext-buku-hukum-item,#VALUE!,tkp-tfm-buku-hukum-item,#VALUE!
https://www.tokopedia.com/p/buku/buku-import,Buku Import,3:30,4:30,#VALUE!,#VALUE!,tkp-ext-buku-import,30 3 * * *,tkp-tfm-buku-import,30 4 * * *,tkp-ext-buku-import-item,#VALUE!,tkp-tfm-buku-import-item,#VALUE!
https://www.tokopedia.com/p/buku/buku-masakan,Buku Masakan,3:30,4:30,#VALUE!,#VALUE!,tkp-ext-buku-masakan,30 3 * * *,tkp-tfm-buku-masakan,30 4 * * *,tkp-ext-buku-masakan-item,#VALUE!,tkp-tfm-buku-masakan-item,#VALUE!
https://www.tokopedia.com/p/buku/buku-persiapan-ujian,Buku Persiapan Ujian,3:30,4:30,#VALUE!,#VALUE!,tkp-ext-buku-persiapan-ujian,30 3 * * *,tkp-tfm-buku-persiapan-ujian,30 4 * * *,tkp-ext-buku-persiapan-ujian-item,#VALUE!,tkp-tfm-buku-persiapan-ujian-item,#VALUE!
